0,24001.54339,30319.37954,-36580.61424,-15290.18303,-266984.1874,-86645.68925,-28915.34415,197725.8166,-110224.7129,29632.21372,6375.077014,22049.8471,67869.62673,-65218.18372,22669.19752,-68247.50332,-86824.99172,31036.9013,-25549.82416,1483.182378,-34764.49256,-34254.78693,-15244.77793,147290.1692,-19932.88613,-41616.91767,45257.1088,-11129.21958,-74312.58155,13997.3538,-68510.80323,36179.26028,-74015.01055,-47251.05801,94808.95661,-51911.50598,-48886.97733,-74181.21594,-131135.2491,78515.33091,171328.1897,82251.43744,141688.3384,52181.06,79537.26983,-134204.6165,7804.463547,-10519.71924,-57829.78043,-5265.991788,127.6726926,109020.0177,16754.91374,3137.600217,-15719.73242,-5509.520098,-133776.7898,-37745.03902,-21974.68079,99445.22499,-53601.32448,12941.35203,11888.74341,15759.11313,28910.69922,-34639.90694,13183.04519,-37398.99959,-38532.41477,11408.89296,-18307.12979,-7757.743213,-14089.86529,-9681.638941,-6545.985812,68834.91557,1405.690001,-13849.16915,19941.02143,-10542.78489,-44746.58849,7206.979739,-27168.18765,30419.08576,-39020.23322,-28391.9969,45496.49114,-22443.9302,-23297.1295,-41516.61051,-57121.22437,38778.76677,84954.5396,36224.55942,58707.65732,20213.74193,40699.33665,-65315.03252,6043.228226,-9148.656015,-29040.03893,-3002.051874,-1005.340139,45472.99653,8324.830964,-3137.799835,-7982.565513,-1556.851139,-59168.88305,-11363.36301,-11556.30885,48637.04032,-27090.95641,76.09396343,14506.87708,5467.778207,13858.11847,-21246.81455,10354.77376,-23936.71559,-16547.16965,4525.016351,-6786.976376,-7179.08178,-4561.605907,-5463.28606,-4068.432027,32817.3103,4837.744976,991.5669055,4183.005557,-11700.04564,-26140.87933,-291.2701028,-3321.431648,21880.57188,-12739.24085,-17166.16113,19595.86966,-13822.23853,-13224.57113,-22563.75156,-25774.09196,21206.39034,39016.56281,14764.68748,24338.94943,11624.82763,19922.42624,-29703.16755,-2828.575742,-5335.299505,-15150.33837,-4905.21482,-6684.159709,18825.57862
1,14778.21815,34666.24999,-20824.67955,-7295.451675,-196526.1604,-78481.37543,-12604.81481,120503.2652,-76607.34472,29638.76373,-26659.38297,20684.31462,73492.2039,-25850.99064,16826.11654,-23484.97359,-82810.37362,21358.9899,-16418.20138,9862.309926,-29705.55207,-22680.07788,-20201.85413,83105.04327,-23558.29265,-45651.83142,31081.43909,15112.96494,-24804.43769,29724.72602,-80470.67006,9613.932437,-67785.91164,-24068.44339,69549.50127,-43895.98009,-35860.16138,-29707.51318,-111200.8717,44701.97816,131484.2731,58073.94392,100704.8679,25780.21054,69153.52753,-102095.019,8683.489379,6889.946113,-16261.2533,4386.388628,10117.0951,98491.90628,684.0541217,12259.93873,-14059.77972,-37.07731104,-60071.45375,-24848.47622,-3120.069031,32416.17502,-21239.20772,11659.20414,-14188.01394,5410.442545,27161.23279,-6567.807552,5471.004934,-6472.437804,-29271.25151,546.3807114,-5952.057456,7112.875872,-7518.222672,-7731.379792,-9236.69489,21988.88812,-10459.47282,-21501.95054,6114.884593,8200.951348,2261.103451,12205.00569,-29234.477,-3662.252031,-19237.41043,-9585.968525,28703.44607,-17499.68481,-6154.529024,-3844.99358,-34754.80607,15963.37776,51675.16747,18472.31244,31866.73924,4919.099097,27919.34115,-32334.60673,2715.826412,3511.663679,2194.527958,1802.909449,4186.770117,42966.2501,179.1525944,-242.1959832,-536.5863288,-1734.930735,-1640.388335,-1475.975809,2051.454523,-49.92838006,349.9170496,626.2740137,-1765.169722,-468.5371435,1626.850472,2311.329206,873.1491588,-2191.964316,782.8604499,-734.8357844,-439.6716439,1488.008329,-528.5525029,182.1433378,-1595.746054,-944.6709683,165.301038,-889.6523544,460.0361532,1552.524966,-526.4145306,-682.2079185,-386.6927649,507.3520174,-251.1664626,-888.0743953,3143.742156,-1029.449027,3188.617151,1176.456708,-1340.920438,1203.435754,3006.150543,415.5909776,1356.693935,-463.5301061,-36.00673318,-2662.423178,1542.882576,42.96003554,521.6278337,-461.1493466,-66.93699834,2273.969418
2,14362.28865,42812.70164,-23864.19065,-21004.42715,-269426.8337,-105316.731,-27209.73801,166612.2293,-106452.2445,39962.48682,-26768.13961,38043.91561,82373.52882,-46221.10328,24010.19502,-37444.93871,-104504.3704,29562.99512,-20756.56066,3543.64957,-26770.5608,-28965.65137,-14301.78463,135520.9222,-32325.74864,-50171.57364,55911.82547,21158.21116,-31113.50839,23806.22316,-103437.6266,2476.941648,-89426.22331,-31354.9119,87264.16656,-45332.49047,-41412.86307,-50499.21879,-146040.7722,49234.0108,174994.9307,85843.55757,133020.2719,55135.65793,81160.4301,-129142.4644,6346.522445,13083.42286,-32594.1104,-8945.170454,17164.13271,117082.654,684.8781511,17830.78365,-12996.875,-6809.235658,-131788.8682,-49636.0525,-12529.81534,84340.36691,-53742.01465,21626.89581,-14380.05982,18883.34012,44407.84944,-35497.82781,10433.31923,-19477.49219,-50296.53588,9114.263249,-13488.03992,-536.4109029,-8505.892939,-12902.40641,-4842.355817,65963.51666,-12509.75266,-34260.0278,30274.43444,11839.59696,-9713.083056,3522.342971,-58415.74915,-5894.769537,-40496.02113,-20548.87979,44813.41504,-24371.86004,-16085.00781,-19836.00019,-64026.23166,22993.08772,91677.94988,53616.13544,67567.85241,21087.30191,47677.91443,-62046.53267,2419.676598,6261.568208,-10111.76016,-15266.1268,10545.60538,56956.08559,2287.216648,8252.23266,-3862.801932,-5035.400477,-39943.92203,-19583.21294,-7659.327723,14685.77971,-14825.19915,2919.959371,-10241.41773,2864.597887,22216.22179,-5182.805197,9004.189671,-3516.445141,-23217.94651,1648.251095,-3538.201783,1106.213261,-7040.505221,-9420.98879,-4841.821001,17040.20626,-5431.157041,-13849.31519,10600.34752,-1443.10118,4875.485405,2640.721113,-23289.34046,-5060.078995,-11934.68464,-9282.035393,13016.54418,-9372.185002,-5684.183523,-5795.322474,-25326.83723,4163.677052,34674.01658,20465.92489,28383.05476,7241.974466,22943.35778,-21652.55114,-2130.87819,3981.342751,1933.889979,-5305.489879,-316.6923391,20896.62166
3,-1105.339987,25778.87485,-8254.75934,-35262.7995,-199896.1067,-96241.03568,-4398.972204,154030.0945,-86387.61817,41409.60844,-27772.64814,36260.57796,63539.20267,-19209.83214,1468.873508,-65599.85477,-65015.7214,19360.11595,-3980.025978,-19062.68001,-31402.93517,-15158.62255,-21181.2242,118134.85,-53210.7577,-44293.89347,35962.07627,25361.03204,-54633.79847,13993.95068,-81476.26349,19639.92983,-86620.12498,-32021.47907,67335.73101,-44289.92289,-44892.31966,-50191.20173,-111196.2442,61118.2538,122336.6199,73565.86067,84336.14996,59695.70598,43621.58622,-104597.0984,40350.84484,-7749.427902,-51465.72656,-9996.547181,-702.677741,84715.58155,-2942.929205,5826.86536,4822.4377,-23452.33588,-86127.02732,-43416.84978,-5191.550406,75244.55618,-36936.42214,18725.17354,-10880.44485,19866.26139,27203.38472,-12447.38487,-22954.65705,-29628.7168,-18918.23618,15976.04204,-5563.306537,-3849.979783,-7938.402372,-4502.126694,-14099.44587,55357.12432,-26100.03958,-27643.67594,14386.69022,7825.246395,-22676.93304,10547.42541,-31908.70588,3194.503514,-36530.46497,-11837.53204,22105.92299,-15377.87192,-26627.83942,-4324.167715,-46016.81098,24532.31444,46896.53881,33432.14725,32873.58554,23640.09605,15606.72131,-37048.35248,22485.9175,-1222.519238,-22401.36473,-5794.394545,2884.196523,33830.32301,-4366.832533,-2672.744224,1630.337235,-8025.578376,-13268.84377,-8801.779336,-1793.874072,17590.90078,-7751.312509,2488.310263,845.5212962,4173.243557,5985.506172,-3156.095618,-8484.65941,-8494.374022,-2759.351245,2898.67679,-2429.880529,-287.6387579,1952.150312,-140.5100999,-2524.34125,10535.54287,-6211.80942,-9808.320681,4742.348744,3605.941659,-3500.843601,3522.986063,-3256.066429,-1035.525353,-6036.644004,785.0927599,-1140.203057,1358.974726,-7658.9314,6190.678082,-4910.729052,-296.636926,4948.983353,12089.41039,3690.599358,3568.399983,-2688.574506,-3210.473164,5693.67799,3161.378717,-3382.998617,-3619.74897,4386.4738,7025.112141
4,14889.61619,28359.36968,-20739.20754,-18361.10336,-248835.4526,-85902.30059,-27498.49667,175415.3496,-109772.8134,27282.41863,3596.883578,40868.93825,69159.82315,-52107.91675,14019.18743,-51441.49187,-81901.27236,24749.29231,-12247.06193,-5202.918892,-26878.41085,-28359.19685,-14403.34242,125377.6222,-5066.677095,-41821.78623,31603.96585,-7559.848698,-65885.50182,19280.41656,-74416.64692,38305.88995,-72967.04597,-40439.43481,81158.91084,-46442.57757,-47675.35655,-53179.43607,-131681.9833,68787.18117,149146.1804,70675.75476,116854.7366,46334.91053,73781.61752,-131090.4228,13643.49017,-5373.069921,-44430.6954,1002.249005,3806.619633,100563.4479,3356.113675,15082.36591,-14576.52088,-14394.66161,-145258.3126,-41609.07373,-16013.8076,102040.29,-60259.23554,10255.60767,8859.55271,27359.51373,35009.98423,-34956.63351,-1156.279501,-40093.10723,-44969.27609,12311.26193,-4682.007763,-4543.936797,-16736.25769,-15087.69878,-8395.239816,70904.52373,4112.940684,-26664.66402,14748.28249,-14638.03582,-43716.69191,12479.89332,-40768.78336,34351.20217,-38831.86228,-24592.57046,43171.11302,-30384.75973,-26284.2747,-26255.64221,-81313.51364,42937.10633,77591.52097,40377.26542,58327.51887,18609.60881,41243.59287,-79099.796,10865.90513,-6378.829267,-28000.00166,-2448.771498,-185.7980407,60404.98711,3531.395556,8747.994149,-7678.065804,-8533.13865,-80586.42505,-19887.18641,-7084.964667,55750.07642,-33210.71922,1378.123412,12146.19202,14105.94506,22436.08042,-24677.73676,1981.170418,-24963.98008,-24198.86789,6526.232454,1000.240054,-4426.408712,-8329.83156,-12640.71894,-3197.63215,37074.8631,5348.449974,-14191.47039,4231.72995,-16903.23707,-29212.17615,7319.813224,-17346.73874,27422.33483,-14770.33194,-17126.60792,22048.02099,-16385.41532,-15436.323,-12254.33961,-47420.98286,25621.88542,43796.85131,18657.64329,27911.70911,9925.862341,24130.19886,-44999.12796,6139.542656,-5651.543857,-14229.90267,-2118.442615,-3974.733652,31430.60884
5,27333.96457,25111.77114,-41865.19869,-2618.544217,-235632.0361,-69226.11606,-32398.35103,167358.4892,-89996.68616,21584.15763,14045.32891,30924.78368,51225.65122,-58967.91159,31753.97983,-71836.71365,-62040.37802,20578.89238,-22110.49221,-1580.238615,-17803.52619,-30932.9691,-14707.19163,123932.619,252.4084797,-28574.95189,37777.31045,-23582.44397,-86863.37253,7354.617619,-49132.65854,53553.37004,-46683.25844,-38165.50788,92035.0382,-57351.59535,-43446.95296,-59074.99714,-119312.2262,66973.31004,129718.0686,53809.27528,106505.8803,40753.59312,48219.93214,-111168.8348,8873.501324,-9485.502446,-36922.89519,-6230.068595,-3628.09403,89495.81976,19504.01157,7507.088048,-28758.15426,-3057.614904,-138836.1761,-42960.81129,-12574.12672,105510.2961,-58234.23677,8826.454441,15406.17296,13320.00222,27048.89762,-33453.72069,21949.23269,-46873.86149,-29149.13133,13947.19785,-15331.77683,-5755.612652,-9709.239244,-18368.19294,-9280.87745,73339.50222,-1995.85211,-18798.21909,12125.22061,-20892.19063,-66652.11094,-4143.751473,-27406.35954,38233.44723,-24558.80263,-24909.41399,55455.63509,-34764.80791,-27059.61446,-30258.97069,-67575.6684,41684.24503,77586.95104,27084.6196,62760.65261,21523.25126,22381.73937,-68396.51679,2867.863303,-8630.511895,-18859.48395,-11884.07335,-556.769281,53490.22095,10755.89336,36.08240982,-18131.51343,1363.583654,-104039.8035,-32144.48665,-9211.698625,80168.05326,-38652.14106,1374.226867,17448.13076,12825.14014,19663.94648,-23533.4645,24953.05686,-35268.13939,-18154.29321,10157.7731,-13141.45264,-4873.509304,-9086.326355,-17991.94686,-2107.974405,51789.33813,1634.537838,-12886.80481,2408.736208,-25861.55661,-64547.46068,-8590.792612,-17073.45007,32373.21247,-12607.18039,-23297.06698,40796.09895,-25492.57913,-19158.4087,-27277.89969,-52600.70506,29026.96837,62210.91142,15582.33484,48315.36612,20833.37927,17052.03519,-51041.23315,-5647.762222,-6027.785797,-13930.18796,-14539.65559,-5111.187984,41769.83915
6,20245.70161,32262.29581,-26022.83926,-5900.933268,-231584.9522,-80011.3784,-33328.39543,162645.7554,-102018.8403,22346.03524,-11987.93328,33934.07933,73435.04167,-46104.16154,11550.68994,-46462.72073,-83301.8555,36140.93605,-17660.82565,-6782.27308,-19623.03698,-25202.11371,-6052.51319,122386.7398,-3061.611711,-36063.85341,32865.46719,676.4050584,-65427.52456,21020.05118,-75547.77846,18644.90228,-70939.01345,-36585.79996,75142.00126,-32315.59251,-51908.34774,-60131.72998,-121191.5689,60389.22539,142197.4416,71969.92903,111350.8229,57909.85763,66975.67725,-134737.6414,14925.18405,3341.49154,-38401.81142,-1051.056877,1683.061948,89358.40099,14069.32106,14690.19331,-15225.42059,-961.5236461,-105715.3882,-34308.33962,-18507.21483,74464.66196,-49619.43439,9514.356102,-7678.606188,14005.81772,36455.86493,-25471.59657,5625.955873,-25347.23478,-39397.44776,12839.83897,-9556.161239,-5798.855024,-3273.388267,-10749.75095,1470.999245,54158.84424,3418.943026,-13828.31745,12261.47167,-3966.980255,-38574.02001,6659.228926,-33706.83012,11185.87723,-28936.66481,-13335.22364,39574.59648,-16955.01054,-29111.32791,-26732.50661,-49467.05328,30450.73048,61787.38967,25727.17443,53105.12728,28564.2483,34242.41992,-67038.31888,6437.92044,329.175342,-14591.09244,6259.63019,-4035.81788,37619.01629,1480.996104,1702.922989,-4340.809013,1664.16008,-9554.176844,-6773.496639,2570.151098,8235.308113,-3831.878612,1889.318263,-1667.110206,-2302.778097,6398.721627,-2587.358799,5691.325011,-6155.214476,-1084.32103,4031.594522,992.2560257,-503.6035566,-541.3318963,-2204.703358,-1618.522096,7488.83058,-5012.801487,615.771565,4712.345067,162.6866614,-2892.80931,83.71885109,-2550.883995,1207.643277,11.56038748,-364.8281695,5042.747425,-5675.448368,-505.4600808,-6156.88874,-8606.944462,4502.077716,6599.192395,3490.504191,8290.711832,1873.355487,5060.74054,-7398.630888,2454.418924,-1811.127539,-718.8020227,1102.111334,-152.8907722,5989.440073
7,33564.21734,33839.26956,-29051.16018,-6545.323864,-294800.9243,-106999.422,-36434.36068,197649.4454,-126547.7417,25562.99506,-7555.618503,36154.56447,83958.13125,-58728.77599,21150.99011,-53613.4084,-96963.5774,38148.5745,-16606.30545,-2803.827863,-34749.71431,-39537.11932,-15730.8734,156286.7092,-19639.28082,-48936.98139,46597.82797,-10819.06536,-67553.35656,22328.61971,-83902.76363,35295.07025,-87390.33649,-38163.14053,103097.8305,-56253.80997,-62169.40659,-64318.28364,-157506.3651,62507.3022,174373.7073,88670.31393,148543.5975,64941.6001,85340.73321,-148067.6088,12637.73464,-935.3437741,-43224.72971,2232.365976,-2326.151811,118391.4058,16761.72991,20177.90272,-14524.17819,1337.733441,-154957.7963,-53527.0685,-16794.60006,102036.2566,-65090.11749,6953.581649,-59.45950626,17937.80922,46123.47154,-32783.57863,14390.31935,-35064.06997,-44000.76272,10793.77931,-3682.755314,-450.8309286,-13419.91647,-28751.18215,-5434.750416,80493.57801,-8149.455443,-30830.83239,23188.64978,-17221.75745,-42432.18615,-1218.448653,-37340.18269,24376.29819,-39089.7647,-18290.20459,61384.31728,-35687.95137,-30980.29742,-27092.86765,-93167.37849,39889.07889,94629.5149,44977.30798,79396.52566,33620.70864,46262.226,-80701.85467,5723.946561,-2649.230735,-15116.34143,3958.064539,-6257.330789,66966.13759,4477.628771,4452.377028,-6927.643932,2299.739661,-32062.8809,-15128.82053,-3078.118366,25364.2393,-15629.72978,-523.8328953,1701.629577,-4080.042716,9640.164237,-9579.931407,6424.210954,-13078.29909,-2847.724623,2220.188551,2576.315001,816.1278403,-8608.343623,-11470.67869,-5802.085952,22973.72893,-1104.045475,-6904.711308,2463.718991,-6120.714842,-11812.01931,-6494.002344,-6550.203993,7263.997464,-6129.515901,-6293.345045,15962.49804,-14701.35115,-8036.328495,-5439.679098,-24729.61812,15615.23629,28526.84875,16206.95564,28100.12205,11956.63062,11452.55746,-17990.68561,2952.527752,-1077.714527,1871.132952,7099.521582,-2553.214274,18383.88203
8,22464.23266,14752.49189,-11740.86537,-14201.76713,-233566.8511,-71487.98413,-27004.14693,167313.6224,-101491.9239,30326.65092,15465.41013,38474.56934,54399.01636,-61519.21787,8019.967297,-43081.56393,-64800.19119,30351.87591,-17368.49244,-3799.81389,-24030.71542,-19471.88086,-17704.5613,128958.3373,-7591.581006,-35068.31562,44662.51803,-3550.841363,-52713.06326,13529.02531,-53752.42092,18863.27084,-74618.70523,-40094.37551,74656.42992,-27901.70902,-45410.21475,-41954.72783,-112101.5105,46415.47858,132762.3089,63292.21327,107564.6228,38310.91062,61637.26444,-119252.1785,4334.300668,2831.139862,-49755.24278,-3627.430857,226.8355478,86148.28827,4024.920585,-1692.66322,-2067.575919,-11194.44245,-107032.406,-25269.18042,-11203.90986,72705.91591,-43896.8227,11146.09216,13161.97221,21021.95215,22146.87343,-33328.33502,1991.278262,-20180.55445,-19500.44089,15953.27149,-11114.73794,-7935.917317,-7361.194518,-3612.742549,-10945.31543,55817.44354,5804.903521,-8341.719721,15250.28812,-4364.429378,-26522.59633,2749.307577,-22824.30322,12579.64143,-33376.66376,-19274.49871,28788.86375,-11094.86271,-17693.33576,-11911.68967,-45148.93002,23222.03175,54001.10379,19915.55409,46263.81481,11139.51951,22804.69319,-47457.70713,1047.146426,-8899.144268,-22973.98609,-7304.042667,4918.905628,33429.98734,1201.737573,215.4420418,-1369.955084,2386.603836,-5042.056678,-2054.855379,-2359.096923,2361.63232,-2881.902457,1902.903146,1318.380492,1390.82589,2293.159449,-1720.907142,1550.662087,-1153.358623,-531.9597398,672.9251682,-671.0270351,2261.219729,-1224.552213,12.50274023,-629.1796636,2712.509493,-1168.628282,829.8075261,1948.332801,-529.420536,-1885.253142,-1226.788019,776.3968788,1722.221543,-1443.874455,-4075.193804,-94.11927485,1066.972467,-7.082495254,-1658.753153,-5545.299568,197.012982,3202.207793,2913.260886,3102.731423,-603.2987864,4253.598624,-2282.429702,-1934.648797,1191.267716,-166.5423973,709.9502018,-2787.300244,4507.247235
9,16434.1833,33479.15222,-21083.34341,-15792.84095,-246710.7559,-93730.6796,-26173.48633,172045.8497,-92609.9468,37253.20941,-17553.96739,33235.12475,78467.43169,-35395.18421,-3981.147729,-32457.91112,-90119.73403,53084.91974,-11044.25349,10436.07793,-31819.95715,-35402.26538,-2562.203354,128167.2353,-29166.97471,-55788.13872,40916.15429,32282.28398,-52374.14587,21948.79683,-93103.84643,20669.32871,-99042.18641,-17550.21466,64077.10052,-40212.45479,-48610.79707,-45342.05274,-121009.7289,54922.66303,135159.338,72755.01821,120396.7356,52043.75611,68209.03737,-132734.4294,16263.77256,1964.116916,-46272.41743,1451.194816,13282.7283,97035.98267,5208.316128,18529.33089,-10895.41688,-16274.71568,-125897.1337,-45433.06337,-22114.5523,106126.158,-48239.40952,23471.20767,-11430.23429,18507.1045,42653.91416,-10565.5267,-16302.23375,-19523.97867,-39676.47385,30315.65101,-3932.883137,8990.70155,-10772.94093,-14246.37869,3471.189229,76865.04325,-15088.42322,-33542.67971,18757.27011,18121.2382,-26926.404,7425.904534,-57559.74481,10654.78629,-51231.88601,-16087.03731,30424.77155,-16725.78963,-26812.74381,-15772.6058,-66132.64751,27019.74831,56224.90869,46881.59248,52301.7449,17680.94966,40435.03459,-71424.33324,5860.205778,419.1627561,-19257.90451,-1631.561177,6267.677715,40447.40784,2893.848895,1627.007067,-2375.111587,2909.991213,-9259.443521,-3051.214954,-1455.248828,6199.723112,-5490.193582,3420.833361,465.3436759,-1148.850117,4655.154576,-4336.411978,4170.571365,-2065.063553,-7108.362649,1227.714703,-1840.791996,1884.214904,-3574.526879,-5314.537392,2482.147756,5401.092077,-3545.472168,-311.3260037,2251.754569,-1918.420035,543.2300719,159.9369346,953.321048,2349.622625,-2004.435281,-2499.577243,3978.42223,-2308.769776,-3252.193018,-5889.18004,-3981.919746,4570.026345,7458.335919,3926.55377,8183.412088,1284.99477,5423.501522,-6756.936209,58.16525015,1079.159568,-2724.814054,1538.176095,-350.0609403,8134.398909
